ds,COMC_GAS,HDR_WAT,STUR_LIG
2020-01-01 00:00:00,2011.899999999999,733.0,1313.771888719632
2020-01-01 01:00:00,1648.207480700698,683.0,1110.0
2020-01-01 02:00:00,1582.40605045205,623.0,1110.0
2020-01-01 03:00:00,1431.6336094362468,461.0,1110.0
2020-01-01 04:00:00,1227.4781395999998,421.0,1110.0
2020-01-01 05:00:00,1285.299153895999,229.0,1110.0
2020-01-01 06:00:00,1292.560147395999,71.0,1110.0
2020-01-01 07:00:00,1140.899999999999,80.0,1110.0
2020-01-01 08:00:00,989.968464623998,165.0,1110.0
2020-01-01 09:00:00,1128.604493851866,290.0,1110.0
2020-01-01 10:00:00,1333.065399303303,477.0,1110.0
2020-01-01 11:00:00,1411.0395645393792,621.0,1110.0
2020-01-01 12:00:00,1298.711794664167,558.0,1110.0
2020-01-01 13:00:00,1049.923749405406,293.0,1110.0
2020-01-01 14:00:00,1032.9,26.0,1110.0
2020-01-01 15:00:00,1032.9,26.0,1110.0
2020-01-01 16:00:00,1342.821326635378,71.0,1110.0
2020-01-01 17:00:00,1512.827292286474,222.0,1110.0
2020-01-01 18:00:00,1522.551198476341,677.0,1110.0
2020-01-01 19:00:00,1576.9,703.0,1110.0
2020-01-01 20:00:00,1529.638110331272,753.0,1110.0
2020-01-01 21:00:00,1383.510105169267,683.0,1110.0
2020-01-01 22:00:00,1331.812669272557,272.0,1110.0
2020-01-01 23:00:00,1297.45280071921,82.0,1110.0
2020-01-02 00:00:00,814.187859101918,71.0,1110.0
2020-01-02 01:00:00,641.9,71.0,1110.0
2020-01-02 02:00:00,641.9,71.0,1110.0
2020-01-02 03:00:00,641.9,15.0,1110.0
2020-01-02 04:00:00,641.9,15.0,1110.0
2020-01-02 05:00:00,641.9,39.0,1110.0
2020-01-02 06:00:00,636.9,142.0,1110.0
2020-01-02 07:00:00,717.9,142.0,1110.0
2020-01-02 08:00:00,1288.1784935575579,180.0,1110.0
2020-01-02 09:00:00,1465.211851291289,165.0,1110.0
2020-01-02 10:00:00,1163.441836010117,384.0,1110.0
2020-01-02 11:00:00,951.085065265265,529.0,1110.0
2020-01-02 12:00:00,1072.905485733993,519.0,1110.0
2020-01-02 13:00:00,1339.144352098176,306.0,1110.0
2020-01-02 14:00:00,1384.305843457579,372.0,1110.0
2020-01-02 15:00:00,1727.504823915812,483.0,1110.0
2020-01-02 16:00:00,2271.8999999999996,591.0,1110.0
2020-01-02 17:00:00,2549.758473483009,746.0,1110.0
2020-01-02 18:00:00,3113.9,779.0,1110.0
2020-01-02 19:00:00,2886.695260034254,1059.0,1110.0
2020-01-02 20:00:00,2732.597786057124,1098.0,1110.0
2020-01-02 21:00:00,2574.393714675024,949.0,1110.0
2020-01-02 22:00:00,2258.243584891441,552.0,1110.0
2020-01-02 23:00:00,1805.399679769603,471.0,1110.0
2020-01-03 00:00:00,1343.527424665968,56.0,1110.0
2020-01-03 01:00:00,933.9,56.0,1110.0
2020-01-03 02:00:00,933.9,56.0,1110.0
2020-01-03 03:00:00,933.9,24.0,1110.0
2020-01-03 04:00:00,933.9,0.0,1110.0
2020-01-03 05:00:00,933.9,0.0,1110.0
2020-01-03 06:00:00,977.9,220.0,1110.0
2020-01-03 07:00:00,1580.317397259881,352.0,1110.0
2020-01-03 08:00:00,2246.8999999999987,419.0,1110.0
2020-01-03 09:00:00,2504.325477748094,399.0,1146.0
2020-01-03 10:00:00,2288.9,370.0,1110.0
2020-01-03 11:00:00,2194.6379529763863,202.0,1110.0
2020-01-03 12:00:00,2124.245271483593,159.0,1110.0
2020-01-03 13:00:00,2063.6151234454,185.0,1160.0
2020-01-03 14:00:00,2173.206442937999,104.0,1160.0
2020-01-03 15:00:00,2277.9,430.0,1310.9
2020-01-03 16:00:00,2594.9226394257366,441.0,1514.0
2020-01-03 17:00:00,2729.8999999999996,927.0,1554.0
2020-01-03 18:00:00,2908.656618446361,1278.0,1555.0
2020-01-03 19:00:00,2825.297427658908,1458.0,1557.0
2020-01-03 20:00:00,2836.985272498495,1226.0,1522.0
2020-01-03 21:00:00,2766.8999999999987,782.0,1655.65787940356
2020-01-03 22:00:00,2633.0598218112627,452.0,1426.9
2020-01-03 23:00:00,2257.06478560743,358.0,1390.9
2020-01-04 00:00:00,1552.912448504504,0.0,1460.9
2020-01-04 01:00:00,1153.9,0.0,1460.9
2020-01-04 02:00:00,1153.9,0.0,1460.9
2020-01-04 03:00:00,1153.9,0.0,1460.9
2020-01-04 04:00:00,1153.9,0.0,1460.9
2020-01-04 05:00:00,1153.9,0.0,1460.9
2020-01-04 06:00:00,1153.9,26.0,1460.9
2020-01-04 07:00:00,1409.971521190965,26.0,1460.9
2020-01-04 08:00:00,1738.4560080016408,140.0,1460.9
2020-01-04 09:00:00,2012.670031559558,158.0,1460.9
2020-01-04 10:00:00,1968.7341030110101,138.0,1460.9
2020-01-04 11:00:00,1762.537045757241,163.0,1460.9
2020-01-04 12:00:00,1796.9,188.0,1460.9
2020-01-04 13:00:00,1730.706837953953,266.0,1460.9
2020-01-04 14:00:00,1720.638029693695,219.0,1460.9
2020-01-04 15:00:00,2221.72055792234,220.0,1460.9
2020-01-04 16:00:00,2463.0058039769892,592.0,1460.9
2020-01-04 17:00:00,2640.9,806.0,1647.49055872
2020-01-04 18:00:00,2647.9,1255.0,1779.085367699361
2020-01-04 19:00:00,2651.9,1293.0,1668.0
2020-01-04 20:00:00,2655.9,1026.0,1669.0
2020-01-04 21:00:00,2663.9,463.0,1620.245588159999
2020-01-04 22:00:00,2603.9,164.0,1460.9
2020-01-04 23:00:00,2184.9,26.0,1460.9
2020-01-05 00:00:00,1613.885791135135,507.0,1072.0
2020-01-05 01:00:00,1314.935423179999,293.0,1072.0
2020-01-05 02:00:00,1343.9,64.0,1114.908669020529
2020-01-05 03:00:00,1161.794733188,15.0,1072.0
2020-01-05 04:00:00,929.172327027999,0.0,1072.0
2020-01-05 05:00:00,866.910431247999,0.0,1072.0
2020-01-05 06:00:00,949.4865729839989,41.0,1072.0
2020-01-05 07:00:00,1024.443378771998,46.0,1072.0
2020-01-05 08:00:00,1173.497803765913,159.0,1072.0
2020-01-05 09:00:00,1493.9,108.0,1072.0
2020-01-05 10:00:00,1643.467692804802,156.0,1072.0
2020-01-05 11:00:00,1575.523340027976,353.0,1072.0
2020-01-05 12:00:00,1505.737719607693,378.0,1072.0
2020-01-05 13:00:00,1461.435591994226,368.0,1072.0
2020-01-05 14:00:00,1281.272927214341,142.0,1072.0
2020-01-05 15:00:00,1404.062799529647,236.0,1072.0
2020-01-05 16:00:00,1513.633094568259,332.0,1072.0
2020-01-05 17:00:00,1489.658439940946,614.0,1072.0
2020-01-05 18:00:00,1742.946480265485,955.0,1072.0
2020-01-05 19:00:00,1712.415695339173,1022.0,1072.0
2020-01-05 20:00:00,1759.6537534683239,864.0,1072.0
2020-01-05 21:00:00,1868.287412933724,379.0,1072.0
2020-01-05 22:00:00,1567.054209576517,181.0,1072.0
2020-01-05 23:00:00,1424.9,26.0,1072.0
2020-01-06 00:00:00,724.9,20.0,1168.742564214536
2020-01-06 01:00:00,437.9,15.0,1072.0
2020-01-06 02:00:00,437.9,15.0,1072.0
2020-01-06 03:00:00,437.9,15.0,1072.0
2020-01-06 04:00:00,437.9,15.0,1072.0
2020-01-06 05:00:00,437.9,20.0,1072.0
2020-01-06 06:00:00,437.9,61.0,1072.0
2020-01-06 07:00:00,476.8999999999999,61.0,1072.0
2020-01-06 08:00:00,607.9,129.0,1072.0
2020-01-06 09:00:00,790.9,174.0,1072.0
2020-01-06 10:00:00,1015.753122385068,249.0,1072.0
2020-01-06 11:00:00,1318.9,274.0,1072.0
2020-01-06 12:00:00,1513.8795478684979,274.0,1072.0
2020-01-06 13:00:00,1444.4540119876788,285.0,1072.0
2020-01-06 14:00:00,1325.202361538215,204.0,1072.0
2020-01-06 15:00:00,1711.895732703596,182.0,1072.0
2020-01-06 16:00:00,2030.471709614257,171.0,1072.0
2020-01-06 17:00:00,2124.215418567298,331.0,1108.0
2020-01-06 18:00:00,2155.9,620.0,1274.486067922416
2020-01-06 19:00:00,2158.9,885.0,1157.146234381111
2020-01-06 20:00:00,2149.626643810496,838.0,1108.0
2020-01-06 21:00:00,2053.489747524353,612.0,1108.0
2020-01-06 22:00:00,2093.445413835994,197.0,1072.0
2020-01-06 23:00:00,1686.608854594384,162.0,1072.0
2020-01-07 00:00:00,1425.504565430749,0.0,922.0
2020-01-07 01:00:00,1186.9,0.0,922.0
2020-01-07 02:00:00,1186.9,0.0,922.0
2020-01-07 03:00:00,1186.9,0.0,922.0
2020-01-07 04:00:00,1186.9,0.0,922.0
2020-01-07 05:00:00,1186.9,0.0,922.0
2020-01-07 06:00:00,1230.8999999999999,162.0,922.0
2020-01-07 07:00:00,1878.071726015311,177.0,922.0
2020-01-07 08:00:00,2159.9,312.0,924.710063167998
2020-01-07 09:00:00,2489.674958866213,352.0,1002.0
2020-01-07 10:00:00,2597.9,231.0,1002.0
2020-01-07 11:00:00,2421.443184283169,176.0,1002.0
2020-01-07 12:00:00,2335.492208284518,146.0,1078.0
2020-01-07 13:00:00,2327.5747013996997,144.0,1078.0
2020-01-07 14:00:00,2359.863811208149,94.0,1078.0
2020-01-07 15:00:00,2837.9,178.0,1078.0
2020-01-07 16:00:00,2959.9,461.620370229736,1128.0
2020-01-07 17:00:00,3001.9,852.0,1128.0
2020-01-07 18:00:00,3001.9,1292.0,1487.0
2020-01-07 19:00:00,2961.9,1340.0,1489.0
2020-01-07 20:00:00,2965.9,1192.0,1380.916812677968
2020-01-07 21:00:00,2775.451148261306,655.0,1279.0
2020-01-07 22:00:00,2717.274871007827,26.0,1279.0
2020-01-07 23:00:00,2323.788717759213,26.0,1278.9
2020-01-08 00:00:00,1252.9,0.0,1617.9
2020-01-08 01:00:00,887.726235427409,0.0,1617.9
2020-01-08 02:00:00,839.9,0.0,1617.9
2020-01-08 03:00:00,839.9,0.0,1617.9
2020-01-08 04:00:00,839.9,0.0,1617.9
2020-01-08 05:00:00,839.9,0.0,1617.9
2020-01-08 06:00:00,983.473440888889,26.0,1617.9
2020-01-08 07:00:00,1671.9,114.0,1903.0
2020-01-08 08:00:00,1789.9,308.0,2164.244549648905
2020-01-08 09:00:00,2019.9,257.0,2414.508708631124
2020-01-08 10:00:00,2434.9,222.0,1861.6603119346769
2020-01-08 11:00:00,2193.05450527329,166.0,1690.9
2020-01-08 12:00:00,2116.5175918113628,138.0,1690.9
2020-01-08 13:00:00,2057.472275286755,212.0,1690.9
2020-01-08 14:00:00,2260.677620369738,162.0,1617.9
2020-01-08 15:00:00,2805.646329170508,274.0,1617.9
2020-01-08 16:00:00,2910.9,496.0,1933.0
2020-01-08 17:00:00,2964.9,741.0,2170.0
2020-01-08 18:00:00,2965.9,1419.0,2246.0
2020-01-08 19:00:00,2949.9,1658.0,2173.399999999999
2020-01-08 20:00:00,2957.9,1344.0,2248.0
2020-01-08 21:00:00,2962.9,537.0,2188.054141651695
2020-01-08 22:00:00,2964.9,183.0,1617.9
2020-01-08 23:00:00,2150.9,50.0,1644.947761392
2020-01-09 00:00:00,1622.686969428293,28.0,1429.9
2020-01-09 01:00:00,991.9,0.0,1429.9
2020-01-09 02:00:00,991.9,0.0,1429.9
2020-01-09 03:00:00,991.9,0.0,1429.9
2020-01-09 04:00:00,991.9,0.0,1429.9
2020-01-09 05:00:00,991.9,0.0,1429.9
2020-01-09 06:00:00,1361.9,26.0,1429.9
2020-01-09 07:00:00,2384.9,205.0,1496.400890999997
2020-01-09 08:00:00,2798.9,249.0,1887.0
2020-01-09 09:00:00,3339.242441388999,198.0,1884.0
2020-01-09 10:00:00,3217.239684062682,173.0,1955.0
2020-01-09 11:00:00,3084.9,198.0,1927.193571669271
2020-01-09 12:00:00,3076.645148976043,223.0,2011.0
2020-01-09 13:00:00,3013.8957713637537,249.0,2011.0
2020-01-09 14:00:00,3158.8139891934097,104.0,1933.0
2020-01-09 15:00:00,3229.545282282257,199.0,2018.0
2020-01-09 16:00:00,3265.9,269.0,2327.74200693029
2020-01-09 17:00:00,3641.841135758793,242.0,2389.0
2020-01-09 18:00:00,3408.0872893372198,1207.0,2455.0
2020-01-09 19:00:00,3325.899999999999,1297.0,2456.0
2020-01-09 20:00:00,3327.955846051479,1288.0,2303.0
2020-01-09 21:00:00,3248.800059282935,821.0,2252.0
2020-01-09 22:00:00,3184.9,204.0,1926.446123890064
2020-01-09 23:00:00,2815.686080807795,119.0,1812.9
2020-01-10 00:00:00,2256.8999999999987,0.0,1721.561894360124
2020-01-10 01:00:00,1653.318500252253,0.0,1624.9
2020-01-10 02:00:00,1576.793107685039,0.0,1624.9
2020-01-10 03:00:00,1434.77277653743,0.0,1624.9
2020-01-10 04:00:00,1458.3503762045511,0.0,1624.9
2020-01-10 05:00:00,1583.557210280093,0.0,1624.9
2020-01-10 06:00:00,1969.9,54.0,1807.321929602036
2020-01-10 07:00:00,2790.0687427726198,174.0,1956.0
2020-01-10 08:00:00,3047.0614015103747,582.0,2003.0
2020-01-10 09:00:00,3353.9,121.0,2193.4419522633752
2020-01-10 10:00:00,3113.991907674356,132.0,2068.0
2020-01-10 11:00:00,2984.9,106.0,2008.765630232001
2020-01-10 12:00:00,3071.9,116.0,1751.521263987678
2020-01-10 13:00:00,3068.9,142.0,1749.308890965092
2020-01-10 14:00:00,3064.9,96.0,1826.389359572894
2020-01-10 15:00:00,3313.450105777528,199.0,1991.0
2020-01-10 16:00:00,3649.664416873447,298.0,1993.0
2020-01-10 17:00:00,3798.921966835912,489.0,2051.0
2020-01-10 18:00:00,3619.277425643295,970.0,2609.0
2020-01-10 19:00:00,3900.8999999999987,1037.0,2240.160638862489
2020-01-10 20:00:00,3320.899999999998,1525.0,2120.0
2020-01-10 21:00:00,3380.08541021094,314.0,2120.0
2020-01-10 22:00:00,3079.255066721258,104.0,1911.0
2020-01-10 23:00:00,2923.9,50.0,1710.448617719999
2020-01-11 00:00:00,2382.9,28.0,1821.715070376563
2020-01-11 01:00:00,1971.9,0.0,1856.020477115029
2020-01-11 02:00:00,1973.9,0.0,1710.859761501637
2020-01-11 03:00:00,1766.7348057557701,0.0,1624.9
2020-01-11 04:00:00,1634.782891431999,0.0,1624.9
2020-01-11 05:00:00,1695.422410218458,0.0,1624.9
2020-01-11 06:00:00,1889.9,54.0,1642.606348527616
2020-01-11 07:00:00,2733.174691531531,54.0,1624.9
2020-01-11 08:00:00,2812.907394393078,163.0,1925.0
2020-01-11 09:00:00,2864.4424887190294,63.0,2002.0
2020-01-11 10:00:00,2805.9,43.0,2013.6247016625339
2020-01-11 11:00:00,2855.201721209692,53.0,1697.9
2020-01-11 12:00:00,2780.725423479872,78.0,1697.9
2020-01-11 13:00:00,2724.503145429479,104.0,1697.9
2020-01-11 14:00:00,2728.25425216879,184.0,1624.9
2020-01-11 15:00:00,2909.429325420493,466.0,1624.9
2020-01-11 16:00:00,2981.9,777.0,1695.384110103998
2020-01-11 17:00:00,3001.9,931.0,2002.4689936016289
2020-01-11 18:00:00,3515.71517841608,795.0,2056.0
2020-01-11 19:00:00,3382.38791323819,951.0,2059.0
2020-01-11 20:00:00,3739.9,263.0,2207.720031438715
2020-01-11 21:00:00,3252.786193040685,139.0,2060.0
2020-01-11 22:00:00,3034.9,50.0,1768.295178440129
2020-01-11 23:00:00,2751.9,26.0,1645.119886003999
2020-01-12 00:00:00,1977.127058298297,15.0,1657.9
2020-01-12 01:00:00,1462.899999999999,20.0,1622.24837736514
2020-01-12 02:00:00,1325.9,20.0,1657.917579876796
2020-01-12 03:00:00,1235.24651748,15.0,1457.0
2020-01-12 04:00:00,1022.779572271999,0.0,1457.0
2020-01-12 05:00:00,1010.426929239999,15.0,1457.0
2020-01-12 06:00:00,1082.9,46.0,1518.968998267821
2020-01-12 07:00:00,1432.9,61.0,1466.4611581930849
2020-01-12 08:00:00,1662.874775823823,45.0,1457.0
2020-01-12 09:00:00,1869.238792184184,20.0,1457.0
2020-01-12 10:00:00,2042.48104686042,15.0,1457.0
2020-01-12 11:00:00,2330.9,45.0,1473.361854812566
2020-01-12 12:00:00,2199.019143914636,248.0,1457.0
2020-01-12 13:00:00,2391.991738105074,111.0,1457.0
2020-01-12 14:00:00,2147.909214518372,41.0,1457.0
2020-01-12 15:00:00,2296.9,154.4461004596543,1457.0
2020-01-12 16:00:00,2457.232889051902,302.0,1457.0
2020-01-12 17:00:00,2758.3930158415287,572.0,1457.0
2020-01-12 18:00:00,2574.9,1539.292940759999,1457.0
2020-01-12 19:00:00,2952.9,1040.0,1558.3584524758
2020-01-12 20:00:00,2966.9,526.0,1613.457216270505
2020-01-12 21:00:00,2942.148320822194,313.0,1457.0
2020-01-12 22:00:00,2361.4823304920637,96.0,1457.0
2020-01-12 23:00:00,2016.652576323263,26.0,1457.0
2020-01-13 00:00:00,1216.94843576336,0.0,1506.9
2020-01-13 01:00:00,929.763907368,0.0,1506.9
2020-01-13 02:00:00,909.9,0.0,1506.9
2020-01-13 03:00:00,909.9,0.0,1506.9
2020-01-13 04:00:00,909.9,0.0,1506.9
2020-01-13 05:00:00,909.9,0.0,1506.9
2020-01-13 06:00:00,1126.9,26.0,1530.890691669872
2020-01-13 07:00:00,2386.181001182578,41.0,1506.9
2020-01-13 08:00:00,2908.207241994967,166.0,1715.0
2020-01-13 09:00:00,3295.675562972771,256.0,1910.0
2020-01-13 10:00:00,3126.8999999999996,184.0,1929.204034879325
2020-01-13 11:00:00,3184.9,78.0,1835.578730156055
2020-01-13 12:00:00,3163.9,103.0,1839.216492476386
2020-01-13 13:00:00,3158.9,129.0,1924.279707745377
2020-01-13 14:00:00,3242.9,99.0,1829.322051088295
2020-01-13 15:00:00,3739.492286972953,76.0,1903.0
2020-01-13 16:00:00,3907.8999999999987,217.0,2054.860798369517
2020-01-13 17:00:00,3912.8999999999987,412.0,2341.911211346187
2020-01-13 18:00:00,3919.8999999999987,1291.0,2028.0
2020-01-13 19:00:00,3930.8999999999987,1345.0,2031.0
2020-01-13 20:00:00,3935.8999999999987,1185.0,2031.0
2020-01-13 21:00:00,3940.8999999999987,227.0,2214.433943845097
2020-01-13 22:00:00,3488.355398677494,46.0,1914.0
2020-01-13 23:00:00,2914.9,26.0,1598.650193032
2020-01-14 00:00:00,2160.2589504784783,0.0,1511.9
2020-01-14 01:00:00,1444.4643207039971,0.0,1506.9
2020-01-14 02:00:00,1355.819570656,0.0,1506.9
2020-01-14 03:00:00,1293.9,0.0,1506.9
2020-01-14 04:00:00,1293.9,0.0,1506.9
2020-01-14 05:00:00,1293.9,0.0,1506.9
2020-01-14 06:00:00,1840.9,26.0,1526.766429430319
2020-01-14 07:00:00,3271.865701075181,61.0,1892.0
2020-01-14 08:00:00,3652.9,128.0,2229.32154694005
2020-01-14 09:00:00,3668.006333563619,233.0,2260.0
2020-01-14 10:00:00,3688.69655696238,217.0,1958.0
2020-01-14 11:00:00,3599.2387328762998,60.0,1954.0
2020-01-14 12:00:00,3502.2373248007198,70.0,1954.0
2020-01-14 13:00:00,3402.796000320811,96.0,1953.0
2020-01-14 14:00:00,3225.101529941403,102.0,1953.0
2020-01-14 15:00:00,3749.795034539208,146.0,1880.0
2020-01-14 16:00:00,3882.8999999999987,217.0,2072.937438725228
2020-01-14 17:00:00,3906.8999999999987,416.0,2324.109551748256
2020-01-14 18:00:00,3767.610088743717,1482.0,2005.0
2020-01-14 19:00:00,3918.8999999999987,1201.0,2200.643084713013
2020-01-14 20:00:00,3842.171366645224,1099.0,2007.0
2020-01-14 21:00:00,3912.630488048446,131.0,1945.0
2020-01-14 22:00:00,3383.899999999999,26.0,1520.666687743999
2020-01-14 23:00:00,3066.835916001106,26.0,1506.9
2020-01-15 00:00:00,1967.322266018015,0.0,1656.9
2020-01-15 01:00:00,1293.899999999999,0.0,1656.9
2020-01-15 02:00:00,1133.9,0.0,1656.9
2020-01-15 03:00:00,1133.9,0.0,1656.9
2020-01-15 04:00:00,1133.9,0.0,1656.9
2020-01-15 05:00:00,1133.9,0.0,1656.9
2020-01-15 06:00:00,1228.34677895095,26.0,1656.9
2020-01-15 07:00:00,2394.029438198101,119.0,1869.0
2020-01-15 08:00:00,2710.9,495.0,1867.0
2020-01-15 09:00:00,2708.9,471.0,1864.0
2020-01-15 10:00:00,2746.9,220.0,1766.999999999999
2020-01-15 11:00:00,2666.634090226769,62.0,1729.9
2020-01-15 12:00:00,2385.801574288394,50.0,1729.9
2020-01-15 13:00:00,2331.061271172304,76.0,1729.9
2020-01-15 14:00:00,2403.753685789884,26.0,1729.9
2020-01-15 15:00:00,2818.863517682076,0.0,1656.9
2020-01-15 16:00:00,3100.9,0.0,1671.078255028447
2020-01-15 17:00:00,3102.9,352.0,1899.391504477695
2020-01-15 18:00:00,3130.9,925.0,2146.9089670307
2020-01-15 19:00:00,3028.9,1354.0,1984.0
2020-01-15 20:00:00,3032.9,1097.0,1984.0
2020-01-15 21:00:00,3057.9,330.0,1805.0
2020-01-15 22:00:00,2613.379962060152,26.0,1656.9
2020-01-15 23:00:00,1838.9,26.0,1656.9
2020-01-16 00:00:00,1102.9,0.0,1656.9
2020-01-16 01:00:00,909.9,0.0,1656.9
2020-01-16 02:00:00,909.9,0.0,1656.9
2020-01-16 03:00:00,909.9,0.0,1656.9
2020-01-16 04:00:00,909.9,0.0,1656.9
2020-01-16 05:00:00,909.9,0.0,1656.9
2020-01-16 06:00:00,1039.9,26.0,1656.9
2020-01-16 07:00:00,2259.481031692541,126.0,1656.9
2020-01-16 08:00:00,2755.956230813637,145.0,1656.9
2020-01-16 09:00:00,2926.9,176.0,1674.517336435998
2020-01-16 10:00:00,2808.785808261265,30.0,1729.9
2020-01-16 11:00:00,2383.4502461814827,55.0,1729.9
2020-01-16 12:00:00,2339.6036011671213,80.0,1729.9
2020-01-16 13:00:00,2276.876152787352,106.0,1729.9
2020-01-16 14:00:00,2266.13021243633,56.0,1729.9
2020-01-16 15:00:00,2746.814000024058,30.0,1656.9
2020-01-16 16:00:00,2847.9,326.0,1670.0
2020-01-16 17:00:00,2900.9,596.0,1890.605539749466
2020-01-16 18:00:00,2837.787348140702,1179.0,1988.0
2020-01-16 19:00:00,2910.9,1174.0,2025.007877404108
2020-01-16 20:00:00,2954.9,436.0,2259.377694975029
2020-01-16 21:00:00,2917.9,172.0,1908.0
2020-01-16 22:00:00,2727.217817247646,41.0,1656.9
2020-01-16 23:00:00,2033.9038665249132,26.0,1656.9
2020-01-17 00:00:00,1102.9,0.0,1656.9
2020-01-17 01:00:00,909.9,0.0,1656.9
2020-01-17 02:00:00,909.9,0.0,1656.9
2020-01-17 03:00:00,909.9,0.0,1656.9
2020-01-17 04:00:00,909.9,0.0,1656.9
2020-01-17 05:00:00,909.9,0.0,1656.9
2020-01-17 06:00:00,1039.8999999999999,26.0,1656.9
2020-01-17 07:00:00,2280.4751044047507,41.0,1656.9
2020-01-17 08:00:00,2559.9,154.0,1678.863102767999
2020-01-17 09:00:00,2564.9,149.0,1875.0
2020-01-17 10:00:00,2480.036025052251,169.0,1729.9
2020-01-17 11:00:00,2452.356399691325,133.0,1742.9
2020-01-17 12:00:00,2389.136843104644,103.0,1729.9
2020-01-17 13:00:00,2284.534759840705,129.0,1729.9
2020-01-17 14:00:00,2243.9,28.0,1765.708029010285
2020-01-17 15:00:00,2566.9,142.0,1763.149337946237
2020-01-17 16:00:00,2554.9,409.0,1769.645809571999
2020-01-17 17:00:00,2575.9,454.0,2071.2004109781737
2020-01-17 18:00:00,2576.9,1183.0,2050.251172112642
2020-01-17 19:00:00,2580.9,1224.0,2053.350209214712
2020-01-17 20:00:00,2584.9,639.0,2196.0
2020-01-17 21:00:00,2588.9,172.0,1913.371200394965
2020-01-17 22:00:00,2323.948686315544,41.0,1656.9
2020-01-17 23:00:00,1856.148406781427,26.0,1656.9
2020-01-18 00:00:00,1265.832464864867,56.0,1461.9
2020-01-18 01:00:00,909.9,0.0,1461.9
2020-01-18 02:00:00,909.9,0.0,1461.9
2020-01-18 03:00:00,909.9,0.0,1461.9
2020-01-18 04:00:00,909.9,0.0,1461.9
2020-01-18 05:00:00,909.9,0.0,1461.9
2020-01-18 06:00:00,909.9,26.0,1461.9
2020-01-18 07:00:00,1195.410966934936,41.0,1461.9
2020-01-18 08:00:00,1705.9,60.0,1461.9
2020-01-18 09:00:00,1736.9,92.0,2056.8212484453697
2020-01-18 10:00:00,1790.9,20.0,2184.699999999999
2020-01-18 11:00:00,2158.9,45.0,1870.470972932306
2020-01-18 12:00:00,2153.9,70.0,1838.903040724501
2020-01-18 13:00:00,2158.9,96.0,1724.559097878557
2020-01-18 14:00:00,2189.9,102.0,1535.0
2020-01-18 15:00:00,2569.9,96.0,1530.383049519507
2020-01-18 16:00:00,2610.9,216.0,1803.151509843999
2020-01-18 17:00:00,2615.9,343.0,2013.0921995605981
2020-01-18 18:00:00,2887.9,1006.0,1789.4338508120109
2020-01-18 19:00:00,2972.9,1240.0,1541.9917765322639
2020-01-18 20:00:00,2974.9,932.0,1586.685910631922
2020-01-18 21:00:00,2907.432045093157,149.0,1723.8999999999999
2020-01-18 22:00:00,2691.9,41.0,1546.8999999999999
2020-01-18 23:00:00,2432.9,26.0,1546.8999999999999
2020-01-19 00:00:00,1544.136406026027,110.0,1273.0
2020-01-19 01:00:00,1504.9,0.0,1273.0
2020-01-19 02:00:00,1504.9,0.0,1273.0
2020-01-19 03:00:00,1504.9,0.0,1273.0
2020-01-19 04:00:00,1504.9,0.0,1273.0
2020-01-19 05:00:00,1504.9,0.0,1273.0
2020-01-19 06:00:00,1504.9,26.0,1273.0
2020-01-19 07:00:00,1504.9,26.0,1273.0
2020-01-19 08:00:00,1491.294075507507,70.0,1273.0
2020-01-19 09:00:00,1917.491508900901,45.0,1273.0
2020-01-19 10:00:00,2144.9,25.0,1283.349524584899
2020-01-19 11:00:00,2365.9,65.0,1275.003477911323
2020-01-19 12:00:00,2441.528099207288,70.0,1273.0
2020-01-19 13:00:00,2308.494175980185,76.0,1273.0
2020-01-19 14:00:00,2090.49951186424,51.0,1273.0
2020-01-19 15:00:00,2379.541969533581,65.0,1273.0
2020-01-19 16:00:00,2516.9,145.6991150760009,1286.0
2020-01-19 17:00:00,2586.9,351.0,1290.296301647999
2020-01-19 18:00:00,2825.990909815586,685.0,1340.0
2020-01-19 19:00:00,2535.9,1301.0,1286.0
2020-01-19 20:00:00,2664.813831358168,852.0,1340.0
2020-01-19 21:00:00,2831.573537188224,227.0,1340.0
2020-01-19 22:00:00,2558.876039824552,46.0,1273.0
2020-01-19 23:00:00,2076.169651064949,26.0,1273.0
2020-01-20 00:00:00,1416.9,0.0,1273.0
2020-01-20 01:00:00,1050.2225368079999,0.0,1273.0
2020-01-20 02:00:00,1003.9,0.0,1273.0
2020-01-20 03:00:00,1003.9,0.0,1273.0
2020-01-20 04:00:00,1003.9,0.0,1273.0
2020-01-20 05:00:00,1047.8999999999999,0.0,1273.0
2020-01-20 06:00:00,1200.526103903903,26.0,1323.0
2020-01-20 07:00:00,2596.716214837749,41.0,1323.0
2020-01-20 08:00:00,3056.610644204137,139.0,1528.0
2020-01-20 09:00:00,3231.852795109856,189.0,1746.0
2020-01-20 10:00:00,3062.9,210.0,1739.58411062585
2020-01-20 11:00:00,3056.9,138.0,1708.830401788
2020-01-20 12:00:00,3056.9,108.0,1811.0
2020-01-20 13:00:00,3101.9,134.0,1810.0
2020-01-20 14:00:00,3090.9,43.0,1675.210263731998
2020-01-20 15:00:00,3365.934684473437,30.0,1738.0
2020-01-20 16:00:00,3541.9,91.0,1758.081736474279
2020-01-20 17:00:00,3507.9,171.0,2060.933139295281
2020-01-20 18:00:00,3019.9,1342.0,1825.700263011245
