ds,0,1,2,3,4,5,6,7,8
2020-01-13,11.089047838645229,-8.736184693256824,9.280581839157144,1.669288171874309,-1.3741055169882568,-3.4447279181529127,-2.7165450917382556,0.35050138327914077,0.4862375829354467
2020-01-14,8.653914857570399,-7.057507228408571,9.932851031355645,-4.885870923850371,-3.622689544441837,-4.695513680527493,-2.766770151369615,-3.0165548065617673,0.01111483746390829
2020-01-15,10.747076945229676,-8.528838494875199,9.056728101540607,1.164514556460335,-1.5828656454346042,-1.3586936100464024,-3.0367452670427895,4.560904587120079,-0.2368346711124334
2020-01-16,13.605462571097364,-10.299525905818543,10.921108645962361,10.942315731456658,0.7745546071379226,-0.5644856929621724,-0.7094660775583395,2.156633741646975,0.27615660852410295
2020-01-17,9.42061274466558,-11.134559400400802,12.354736076915362,4.60293219357273,1.5334159417326991,-2.106166522047225,1.3567430416780404,-1.2560016449596723,0.9742905744414996
2020-01-18,13.445888618636992,-6.340459119358416,5.316409348946304,3.827448163326267,-1.946877361372327,-1.3974696786807814,2.6516883259517985,-1.305562761803501,-0.7463132082903872
2020-01-19,9.250663406331617,-5.397964893920418,2.5952573198466418,-7.737634409907303,-1.0923388330743036,-1.9691603738614512,3.6109134899798354,0.42091588973038374,-1.2568751671678984
2020-01-20,10.590914681525309,-6.929029053910792,9.382616251659552,-0.08957375928972588,-1.1192093264375922,0.5809959693086322,-2.3017677332393265,-1.1606316935250263,-0.25283582257490966
2020-01-21,8.227627369275396,-3.8047863010550307,8.930065101115915,-7.294370197373718,-1.6103366658907783,-1.2961930774243502,0.3367607629990063,0.25570091560496766,1.476928313143032
2020-01-22,12.868065752804227,-1.5115816970021343,4.3645503560852985,-0.8099596921969279,-0.5352410931078746,-1.6304295106666498,1.7694524642701912,2.6202533732363955,1.323627601597042
2020-01-23,11.717759326206867,-2.8936228661714076,5.372762899799234,3.0605505646155304,-3.7515623633450277,-1.312227176188339,-1.4461321836813035,-1.0108785078205142,-0.016328315282448935
2020-01-24,9.417656588863876,-3.063146271070777,2.9137617549023815,-2.7247281795771983,-3.5908232142028678,-0.8615813953903577,3.035820521802597,-0.3994511473947149,1.3417675065534562
2020-01-25,9.471177738193187,-0.950435356902066,3.191186582919026,-6.942637420583272,-1.6477213349838726,-1.3640338922675088,-0.07461367273645653,-0.2587438976069074,-1.3445342534315534
2020-01-26,9.896352470927788,-2.4191884345431123,0.8101216492194248,-2.168488902520988,1.7113596782507416,-2.1856346438119356,-0.18771088709548633,3.467311044837909,-0.5359632920249865
2020-01-27,6.869469318021093,-3.7576507756133037,5.790951912716736,-5.179697692488365,-0.8582205186310666,-1.3924904178565938,-1.4110338508383249,-1.1211669433484166,1.8768581235940855
2020-01-28,6.336693376626992,-3.821079985336665,7.097874083426866,-4.893714518384275,0.4094558887926514,-1.496560386738928,-1.0522480472024578,-0.9393100810363375,0.6691315701014556
2020-01-29,6.596238365492955,-2.9036483430085656,2.824146335551746,-7.718644479160369,-1.294284494817476,0.02737354659086133,2.5215390815810172,0.9732397644329986,-0.1349250668938059
2020-01-30,3.981417445930365,-5.287445538133184,6.114532764736704,-5.547501727979624,0.19895376763678782,-1.6392847712851912,0.13477996101493497,-1.510671425026634,1.9531653564549478
2020-01-31,8.226383993410344,-1.6697744763802402,2.177613456803628,-5.080167410708022,0.5659518126558433,-0.1335389025846916,-0.7599920938661766,0.820080080895289,0.2910636214299604
2020-02-01,7.242226154706115,-0.2639061698483333,-0.11378893541815627,-7.216945657995133,-0.36192476624518954,-1.8278540884747274,-0.3584360228736246,-1.0624144407805454,-0.5618682701600498
2020-02-02,6.05030986114518,-0.5740781098102526,-2.3349673176054626,-7.849538702634869,1.2756349232984143,-2.7747967699762297,-0.5397754061837271,0.24583362158471225,-0.06734926216100245
2020-02-03,6.822681410947412,-0.44193147462767396,-0.3569185015183206,-2.504174994086734,0.6865576744608787,-2.278702153370684,-1.6980504900455893,1.7590935439947877,1.8947396388785254
2020-02-04,8.370360429579932,-3.0117383541109732,1.4839858027159525,3.005037767889326,2.184810193465623,1.5511997935434612,-3.9525923179879014,-1.812335882899971,-0.1914755855808561
2020-02-05,11.042431116797694,-0.5811417397997422,-0.907842532916576,7.481703570492082,2.3081205350533582,1.377268846869557,1.8400559139581434,2.3418400828396573,0.8860570842050866
2020-02-06,8.149896893918417,2.3689046921327463,1.0413087811532107,2.961358184614879,-0.3433102875423375,-2.6027407068564035,3.732460822110011,-2.5557542137038687,1.529673384292732
2020-02-07,5.613066630515265,2.95425013896085,2.1266708481506655,-5.1073494463867215,-0.6928847549976869,-0.14705194603572602,1.912425696246914,-1.2548863674072794,1.375878861721838
2020-02-08,4.504573740801688,1.4294580695919787,1.2862226818425597,-7.805936126374895,0.864764721300903,2.1536447584069762,0.09576111398255999,-0.7175974203193712,-0.7461371803890623
2020-02-09,5.101383838530829,2.1985290674462257,-0.8770097692044394,-6.404250550164083,1.8346361991401379,0.7283412960421747,-0.884005132703549,0.042343406910791304,-0.0071332780197215905
2020-02-10,12.572868443706843,3.9681051198834645,0.2715269134515439,6.229847000363667,3.971170594193593,2.9132401143773325,-1.7287445630006286,4.421528220915246,0.9012912195318405
2020-02-11,7.395336129085004,3.575878220612757,0.10002557516858701,-0.18443940484619104,0.8908066141062151,-0.8286577404734354,0.5876901138552457,-2.364631608227027,2.226589558767159
2020-02-12,8.091061703799689,3.493440181265551,-1.2005667078310662,0.8783198189694224,2.413994090523753,0.642422626880303,-1.1113394144659534,0.23646106317672633,1.518618223601447
2020-02-13,9.162783599295969,2.9252997229376176,-1.2041177898304567,5.546008134055524,1.9865181625301607,1.8382535208400244,-2.33767371286205,0.3763669432736937,0.9099715370695198
2020-02-14,8.011469167721822,4.221784653428672,-2.4754118221499835,0.9042869846694015,2.5247251844741845,0.4914949999965388,-1.0110452934767475,-0.40110130825252965,0.5296059386922715
2020-02-15,7.078244452720325,4.641499974685148,-1.6698381485899507,2.336723335856733,1.2377506006915124,-0.19817450527466884,-0.42437136099823947,-1.2462886567503895,0.21663316161350882
2020-02-16,2.7922203855020946,0.26226658436321726,-2.1989555800248284,-3.565417815572304,3.4990709651233822,2.0978045180756513,1.7765280896815692,-1.5681969654940073,-1.6471241123351126
2020-02-17,3.6282997131160997,0.6700635310857168,-0.7463829081582272,-5.81303151875949,5.269134766667819,3.9916030051284417,1.008561373090189,0.21623203297996194,-1.2955580361193797
2020-02-18,6.094834550030363,3.4373749569705705,-1.7062729200618914,-1.0243751291253707,2.7257448053025253,2.237650103613616,-1.6512480563052638,0.38819998011167317,0.838842062286808
2020-02-19,4.255560759247797,4.230467337904051,-1.1969463896236516,-3.2583505427891617,1.3244002655085136,0.3646852193665697,0.05603973141440188,-2.228093564665392,0.6139969221602994
2020-02-20,4.754643584945449,2.832783550902177,-0.2540660361291698,-0.8875710645849305,3.673610226759876,1.9178895179267783,-2.378865478450148,4.4848165758170975,2.603595859905954
2020-02-21,2.7046497262688884,2.2083598212777797,2.385750918238198,1.604941409838899,0.9184613888456195,-0.873627944820601,5.8994563758034,-4.110811478143344,1.963363484355849
2020-02-22,0.8744110980220557,2.787399541486466,0.3331986110706444,-5.070488424089782,-0.022429272484851326,0.4329003498539624,-0.4030254876369612,-0.9361698260755328,0.5851128309539918
2020-02-23,0.9522688058569133,2.2802087305686864,0.1519534704282035,-5.147437272680818,2.8096422811511297,0.5695778772385389,1.8068097871069113,0.4688097274897342,1.6083793000030568
2020-02-24,5.012320538364348,2.8686733270372295,-1.3569599751031662,-3.519164972577796,3.6117387930455314,2.586712007953113,-1.3252504589383354,-2.7407395006135937,-1.3246795198353811
2020-02-25,0.9549936028078515,2.64458288007737,-0.12561506786838184,-5.700550142461535,2.0975268063496433,0.5486457268526227,0.8604965821983432,-1.545920605837467,0.9988951786410893
2020-02-26,0.3923142215953401,1.138722444531078,1.4612997593607617,-3.2592705018995045,2.1694532961130886,1.8987728410732965,-0.6456699016478914,-0.46392785421884175,1.8285480406168566
2020-02-27,-0.12198746978785169,2.0595888219046254,0.2941177432900992,-6.066750642700963,0.8898157548494404,1.8776784448756088,2.1421586983030068,-0.7861321478706192,1.8431128428963772
2020-02-28,2.1742234212555696,2.8227430322593965,-1.9571746253886757,-0.6725707415258981,3.4060800823462136,0.7559701708393747,-1.5761428492766618,2.6690093153992622,2.793099215099099
2020-02-29,5.901245945878787,3.256426420855155,-2.080733917101337,5.983407571097712,3.2016932928142703,1.9814884105566168,1.9355884630957214,-1.160392923808764,0.9164039193345042
2020-03-01,2.6875044090710767,4.760827881526078,-3.4068618454101136,-2.4900516974678046,1.9385027105754018,-1.5373955109333899,-0.5772108865678107,-2.800023424446218,0.7457930019343904
2020-03-02,-0.8355867763072019,0.4087861540995785,-2.3824224764125894,-3.9966665494953473,3.094422612437974,0.1703595864159071,-2.6246650318374996,-1.4996572212313475,1.7156966652829786
2020-03-03,2.3746305443074176,1.708182255319481,-1.4233563132749905,0.8565080140479568,4.7470692737916576,-0.2852407237166671,-1.512480058485123,2.775426615703342,4.202702577039111
2020-03-04,3.9005393901537153,1.088883050563577,-0.7740681229827826,6.95756026278872,6.591514693377706,-0.9227322602707064,6.217391653875429,0.5712670714540633,0.4450852802063615
2020-03-05,1.809902407385279,4.594344274683901,-2.3779639621646638,-2.9542670170583216,0.36539410851199505,-2.035876933584114,0.3615287755673482,-3.379613464345918,1.784918505643604
2020-03-06,3.216817184762111,3.7780764468249015,-3.100595041709367,-1.2961226421097338,2.162041857679468,0.8785012938734468,-1.866345295958149,1.2787069912718423,1.8591854497782607
2020-03-07,4.88829063464598,4.006483937567249,-5.02443251880465,5.203240551731979,1.8158825467363617,-0.5574295364017883,-0.558866973946538,-0.8647629303809472,1.4170313348530903
2020-03-08,0.1775195042717368,2.6779240218474136,-3.3107500186677297,-3.5184674456019316,2.8512462874900284,-0.7918157445759908,1.8191395632678775,-2.710792095729533,0.3710326522917697
2020-03-09,1.6949461814121525,2.0729300729102986,-3.729425426532928,-3.8619531115157093,4.8100744085512925,1.5294320457683654,-0.6475992001883445,1.367002807420431,0.43245984950543526
2020-03-10,2.844283079647653,3.154304510147146,-1.6460301654319236,1.7331685405658266,4.27331285407984,0.7855263151281497,3.9892226201944077,-0.10170058690301476,0.08638217979942397
2020-03-11,0.922797384410131,3.575225045602239,-2.624600680070487,-4.985284010027498,2.818283479098921,1.1708023635300564,-1.2794535569203098,-1.6225485288147699,0.8988974235826318
2020-03-12,3.2395194298643113,1.4866265119791604,-3.119314315478087,2.1905353606930875,4.5591421074291265,3.6789319485393173,-3.2122870247444184,-0.9085497993905849,1.1308401314441068
2020-03-13,2.745727806739314,1.1191261485911403,-3.268690939558008,0.09672214678496138,5.892992273553016,3.575350104226594,0.062654421261219,0.04397980240929633,0.18418389623417997
2020-03-14,6.4908484137254,2.144584758414768,-6.410965546848444,9.085480535135714,5.355036363355313,1.4061255027963868,-1.8661999148447606,-2.2295484857997376,-0.4222537099732585
2020-03-15,0.5807358105021064,1.162469881157222,-6.763594096851611,-1.0217456004871437,4.7360408950455035,-0.8712086211758661,-1.3986495656213056,-5.045032217392996,-2.007605472301277
2020-03-16,1.6591540464444954,2.008574214872292,-1.1603539623082617,1.5274624352014103,2.8707936701678527,3.510806589557422,1.3309966031610174,1.231865589652851,1.7186517389685858
2020-03-17,-0.6884590402092279,2.024335668092726,-3.1775087589428788,-0.5266735001003127,1.0009690495811765,0.7882665560695715,2.253212415114815,-3.4466392654462714,1.0910966378444582
2020-03-18,-0.6496339147140392,1.4113514650074852,-1.1552291015217369,-2.5773163804566646,4.9580422391029035,2.6052151985038634,-3.7395113807304483,-0.4331332683342273,1.5610989727705158
2020-03-19,-1.5810246509966688,2.890774091792047,-2.106064115730206,1.0370856198043918,1.2659365502002662,-0.7413188443500689,1.0049832708293776,-3.5618644709268192,2.808526889200947
2020-03-20,-3.3560507071127446,2.9780557035027346,-2.26696350888362,-4.132038820284457,1.3009162183979592,-0.056818575114183756,-1.7569610397213675,-2.000931656148985,3.132634483639758
2020-03-21,-1.0926298767339235,4.694587483598455,-4.733421704983015,-3.8746101926985173,3.6305456908994658,-0.952110634318101,-1.6464651093966074,-0.999153506091434,1.8801560545336367
2020-03-22,1.5968040439496323,5.142944046899134,-8.27420969419692,3.854463950727845,4.053248058748181,-2.1079624705367617,-1.6769122373084295,1.2432630349366365,2.207347978656223
2020-03-23,7.526413124221357,6.643800449488696,-5.848740007720936,9.043310496762842,4.956614047998988,0.6010799781067367,-1.3611109086102269,0.7421543960555389,1.5542491816563104
2020-03-24,5.863972087890095,7.083710262536487,-5.77661437223681,7.402483801853038,3.2314846567767184,-0.675312625131477,-0.133466867949666,-4.712686235379423,0.2511779778626618
2020-03-25,0.2540125493185584,3.9452931805951996,-3.9666260113317593,-0.8092522190173568,5.191051133540026,1.8003845751797205,-2.754275830348826,0.40972240020649475,-0.08831458095353673
2020-03-26,-2.1127920131739844,4.78658258347303,-0.3354200728308592,-2.899259431845976,5.623244894405114,-1.852384150476017,6.519065151048018,-0.7770974466648135,0.4572439020067547
2020-03-27,1.3056335142299131,4.53771053673858,-1.8180131310969978,-3.524461638422692,6.0151032716464226,1.8520838622565194,0.6263611648947195,1.0691449293900321,0.4942230960095101
2020-03-28,-1.6640981146404783,4.897355816741888,-2.311194064010242,-3.9666394096275654,4.343508256175622,-2.3657457980943364,2.248131604245891,-0.7385879086795171,0.5233117444530796
2020-03-29,-0.6408478955440924,3.6054875503686543,-4.550701940073771,-5.215630879865431,4.4782982181906625,-0.40394177409187115,-1.4816042635055897,-2.038663195686994,0.32801321643253145
2020-03-30,-2.3462744280364705,4.31742248008305,-3.0445362142866914,-6.0707806658302275,2.0910993047428685,-1.6220506697435704,0.07866862408416309,-0.6027782260807691,2.124084898229208
2020-03-31,-1.7576319827167928,4.561157572872854,-1.704194693145505,-4.025741097185792,1.5121288011813796,-1.4252685810000654,-1.0519847274295007,-0.30362817297879474,2.6070804907298335
2020-04-01,-0.47920930353120816,3.4713017310375447,-4.0272920807636865,-5.323234470641193,3.0966312310206185,-0.15300786439521366,-1.1440962743969758,-0.9671689973747719,0.8117146459340252
2020-04-02,-2.5514540852299485,2.6097591124281196,-2.8364036234263574,-5.090301825468517,1.2050839520841898,-0.5275180901235923,1.7955030894485056,-0.08109546321401559,2.687127178422265
2020-04-03,1.5304249471450655,4.660916462101096,-3.5771318018100744,-1.1999746232885848,1.9373654276274122,-1.1626035455489088,-0.27934980530747094,-0.9073074521366042,0.4645556103270524
2020-04-04,-3.0898291361889707,2.153999396904614,-1.8276567612464414,-3.3972466609423733,1.6978276301923256,-2.285506611492115,2.83252512702503,-1.2155651497269853,-0.08015524115001671
2020-04-05,-3.5606053817561296,1.626634978062193,-3.1040931659185036,-5.668064914377954,2.4075164641593187,-1.9566785518054997,2.648828640211451,0.05191219720301757,1.0149392851927592
2020-04-06,-4.687940274890246,2.010036414128928,2.5062438862957475,-5.013918190959518,3.4037823708685724,-1.7054912774422257,7.18226082184503,2.316207256242995,-0.9264187084922755
2020-04-07,-4.407386094118495,-1.948113230805974,2.9276059297390695,0.06320040746728894,3.642914741103273,0.1849059072655525,2.739388361692625,3.074348638499748,-1.0925274056047776
2020-04-08,-6.216161392854602,-4.262437921129342,6.95000191754911,4.2909648529943425,2.4520577508095704,-0.44955886266818323,4.546057601809549,1.9316740534679595,-0.18677578232474357
2020-04-09,-5.91708813308959,-6.625491262669389,4.19935771266403,3.6605104125626395,1.2340985744314745,1.7680711249592846,4.085074189535031,1.3964849878408034,1.9956325943544289
2020-04-10,-3.9639954796436303,-4.674225392748949,0.6663281056763712,3.303434856318116,2.381040362052425,-0.20962921562739079,1.5307972032379928,2.8964480752739163,1.619613489207348
2020-04-11,-2.371928927469414,-2.2029866327157546,-4.799786156589635,2.5636348212447126,-0.4495716279772751,-2.484077563253887,-0.10215145844182327,-1.449589027069278,-0.3437431350221785
2020-04-12,-5.459018251129797,-2.853115401823392,-4.016319986363555,-1.0966204281530416,-0.49591170248783584,-3.4083082023911864,-0.03183044235606891,-1.9845755062878334,1.451530648913433
2020-04-13,-3.559392808678773,-1.7869975486568748,-4.994764022470084,-3.557792632411241,1.1182227079672573,-1.9529431373917086,-0.6813110459512469,0.464973290420054,0.8856227292527648
2020-04-14,-2.646978449946829,-3.0160288749759845,-4.502244402718672,0.9615491706645007,-1.805248279194792,0.8411342042527947,-0.8191200202804414,0.8241979995479016,2.3026743601854345
2020-04-15,-5.852381313564939,-2.31549363274614,-4.095646651939648,-1.2447785337512844,-4.167077409592897,-1.429751816650568,0.965354685247779,-1.3680498675399713,0.7107986456817748
2020-04-16,-10.121634229704613,-6.933153340865903,-3.7110189648830145,-1.0083090247727613,-1.179465967091114,-0.9874420206167849,3.262065920346439,2.292545143615636,1.9325175852707965
2020-04-17,-8.190625755666222,-5.4826412425207405,-6.163403369757237,-2.6263442083851807,-1.5071720817968646,-1.031541230316222,-0.5745929355274151,0.04400350228072207,0.6127508330616601
2020-04-18,-7.038457517308919,-4.1058005349348035,-5.886922800058267,-3.0171712216582165,-1.8980847408423518,-0.850774375085408,1.7910224949572209,0.8833035280708379,1.593522530953663
2020-04-19,-6.178594901787609,-5.425571480478979,-7.0869706757686615,-0.0836225083697375,-1.7246051117816166,-0.08412313031231733,-0.20314559638076501,1.684377291649999,1.9960053950401289
2020-04-20,-5.144434068729778,-5.862799490358422,-7.704327082750004,4.611348970792766,-1.4553738001249072,-1.9503687470836515,0.16228032451874164,1.7148173249295382,3.5360046004710908
2020-04-21,-4.009637900936822,-4.018627102020834,-3.5246933450271123,8.87955167707867,-4.2758042905647295,-3.949669362176315,2.4003873648010945,-3.1905139924205774,1.060149491003941
2020-04-22,-8.94910368281604,-7.580611984818546,2.0390406404841337,1.2192597863377461,-3.216740608494454,0.4944329442713591,5.297905304996053,-0.2725657731021811,1.206127543501599
2020-04-23,-10.337717604271717,-8.947303933763312,5.814635347165252,2.1148952297533254,1.4985516433612571,-0.9578687336792349,2.692363153273888,1.894949615180756,0.41120773390793175
2020-04-24,-4.785931613680279,-6.436934014688011,-0.48292792788299765,7.08169254999087,1.2460808063016253,-0.8640999426981173,5.851679755003924,4.257159680926797,3.7971766401639844
2020-04-25,-1.8648407259098203,-1.7960207926973937,-4.76279916920099,4.943808268262272,1.831288393868033,-5.034437678670468,1.1966087188476568,3.6703749815995277,2.020025021453449
2020-04-26,-1.1745006118532602,-0.710286750267832,-5.469712660464883,5.318106047918184,-0.6123022429551872,-7.1206359348218236,3.032799464306645,-4.286712403916194,0.10725712086385947
2020-04-27,-5.813199368507843,-2.846719037240854,-1.6224498233397988,-2.241442427934344,-1.2790785872442487,-3.1322049584310436,-0.48753559973964467,1.2956972791843238,1.2548784869377225
2020-04-28,-4.549941361201885,-1.4189403677945873,-3.113109477148435,-4.873573333715453,-0.06013633614174868,-3.6813155104820137,0.7142671157775717,0.9223153776029112,1.2013763781617477
2020-04-29,-2.4527750556488517,-3.662535431827072,-2.507302163334212,-2.3701963657694454,4.221581371425174,-0.9691223547454476,-1.1364386950645537,1.1882628768758827,-1.481226031489497
2020-04-30,-4.7554365060586985,-4.102787128942487,-1.523777561292066,3.5404416035543576,-0.9026200086440423,-3.5167173552849076,-0.12980225808333085,-0.9539832650158618,0.6046817775237752
2020-05-01,-4.67190201988494,-4.252447844725282,-4.381114457391304,0.4648480351768841,2.7236878237234423,-4.846267256630779,-1.6212287191124726,-1.3486751764820357,0.08357139999678942
2020-05-02,-2.7871262107156625,-3.884313545174157,-2.7710284381611863,3.501468813678097,5.179718365304802,-4.071505775971605,-3.6040382339130894,2.104740443278694,-1.5883721987936625
2020-05-03,-3.250066183091353,-4.136652372222173,-3.4177494647434603,3.472597486945758,4.060518541496743,-4.0419450576282765,-0.2616389471946958,-1.316899160226264,-2.749509942974888
2020-05-04,-5.266335216944608,-4.579922447572076,1.053847771761681,1.2891926384183947,5.547848467877468,-4.5754113157129845,-0.1295294708264338,-0.5576222115456625,-1.6080226513342126
2020-05-05,-4.4797052074563775,-4.015275435672713,-0.504345843703284,1.4275015168551162,0.5694015127804402,-2.4856212721252637,-0.5450285872025661,-0.23961002256916059,-1.1227777468229003
2020-05-06,-5.087000178029912,-3.990644186430149,-0.3956857561658498,-0.08261336430377764,-0.18556012963261778,-3.67414980105608,-0.9495505730700274,-1.3446848390962451,-1.0619836590479945
2020-05-07,-5.960111962903954,-3.4916510800861666,-2.323933299269159,-3.6520202631648675,-1.1912236314156828,-3.030972455423895,0.5697565768010893,0.6782345313282437,-0.9592249818112603
2020-05-08,-6.384285096639035,-4.655373020375956,-1.6188599208622971,-2.848503939366344,-0.440231977454147,-1.1158912161425538,1.8307802557758448,1.8627801848847454,-1.7171068628101802
2020-05-09,-5.2494697404391175,-3.384372431376038,-4.203068833779231,-4.2163269418180676,0.38369398435028057,-3.0225227411396167,-1.8385234395679548,0.1808619243759303,-1.3338718166821
2020-05-10,-3.3307357828834254,-0.08598482973696875,-5.409807151660397,-4.795044949695718,0.33248813663474697,-4.429869943804681,-1.207761002325289,0.3543038402022385,-0.5126222579449754
2020-05-11,-4.62062675255496,-3.3542612085373342,-3.581143098180105,-2.8034660533665843,-0.986550534420146,-0.9950677451604675,-1.5140238127134835,1.211088771319755,0.9381117246898525
2020-05-12,-1.579082272440714,-2.7676817312707227,-4.4725568325930425,1.1410188209077223,-0.015090871222283697,1.0355171197344109,0.7320828517902453,2.8837441163109916,1.4959418459575347
2020-05-13,-1.879040988959804,0.2930861187300865,-5.374715213645699,2.2151271825926386,-2.991049728205343,-2.8044476275385977,1.5048152310764613,0.18935969603276356,1.6404052645007852
2020-05-14,-1.8907580735848284,0.561388931085379,-4.514987412968448,0.35689409572571773,-2.1937733437006655,-0.7842343127748237,0.5351387656074229,2.606247179994293,1.0046766299079617
2020-05-15,-1.487222857190925,1.4144476378438857,-3.2998012483845103,-0.5555560219750392,-2.391634649111118,-0.23678688671783887,0.3028287115602615,3.7136004328502836,2.1058792336313945
2020-05-16,-2.7352783197466817,1.4096721465696251,-4.630498230041125,-0.6057664613670887,-2.66355909715781,-1.661838770338735,0.38537502232101273,3.013320725327337,1.9372112222140823
2020-05-17,-3.430370216738501,0.7529735195784704,-4.658751015195022,-2.0897051496541783,-3.0380797013233156,-1.6997126377941707,1.2110761327259625,-0.02049048761639647,0.3951079324216079
2020-05-18,-2.7222190530083457,1.148331815739487,-2.6746626124247834,-3.547004043482795,-3.336740702937022,-0.6115732544506443,0.6389481473094676,0.42314217024028067,0.4890171505197451
2020-05-19,-2.758039898312797,0.3693356443384085,-2.323011153451511,-3.571565651289141,-2.4310978216694443,0.47547340087835566,1.2358884836217907,2.05690057823825,0.6256098392348397
2020-05-20,-1.000409244856,-1.0481730723429925,-1.7780939702615735,-1.9424026620245975,-0.44728778361335086,3.2524344127166893,-1.7384305479907343,1.87985898073626,-0.7780463449364303
2020-05-21,0.1163674912927466,-1.4667330456191081,-2.1468638858425355,3.7578349358070366,-0.08382954692728761,2.4246501589944995,-0.1284104953430999,-0.5578163907603031,-2.417787782540744
2020-05-22,-3.14628938641955,-1.474570039194954,-3.213056251816306,6.4623982788145575,-2.797432153665756,-1.2048470342379116,1.8521832951461916,0.45451761812135305,-1.1358236569232396
2020-05-23,-6.252970100508367,-1.598447700543612,-4.95451056625113,0.31788180945127514,-4.625681042687958,-2.4276068681740712,0.8389687556099723,-0.24100937426248434,0.08652790026885054
2020-05-24,-3.9575754697060876,-1.5040167729659,-6.381863954886529,5.854652163827042,-3.198919991911031,-1.4037916051908876,-0.6698360452410991,4.353075429315663,1.5433615705662058
2020-05-25,-5.719012114496209,-1.4130910282757636,-4.866207015063756,3.0612089020209505,-4.40627275926645,-2.0695990414555414,0.49451978978707956,1.3786408575209868,0.1399332796766908
2020-05-26,-6.353267773808359,-1.4397386571281208,-4.349963167998791,1.346797547458239,-4.5783568679329,-1.5937742138184912,0.8698236045059009,-0.45370960603068233,0.015194554114565384
2020-05-27,-8.157998777901161,-2.03308882801703,-2.563214076815965,1.0452832104022587,-3.2128545201975025,-1.3767172595829207,1.184606608922995,1.6008436505949477,-0.1832354165941112
2020-05-28,-8.552824767993568,-1.3096375596960048,-2.6692222178682794,-1.604283250265013,-2.574409112093229,-1.374018541697505,1.1812646417222845,1.6505786834409053,0.09818451908265602
2020-05-29,-6.320489745188363,-2.054475248919361,-4.7482992623044336,-1.1426241552961367,-1.8952148708472074,2.411965269021503,-0.42739920893900185,1.822685885262513,-0.6539697398330042
2020-05-30,-6.6301683483530836,-1.110112753610609,-4.847194419307834,0.5278993256233407,-3.1487947222355004,1.5056189954595842,-0.057467987258938535,2.5104869195421253,0.8866730664856521
2020-05-31,-8.863307247994362,-1.0260959228174735,-5.443931778542546,-0.713552737936261,-3.735190514350804,-0.4442540601426064,0.49789367916099786,1.3787613133048786,-0.9863689394379368
2020-06-01,-5.487623950392146,2.8225674155094254,-4.211478478138872,-3.5927389247822856,1.6563713755989171,-2.881578000458845,-1.2111148616159224,1.0696631333608448,-1.1966344944378435
2020-06-02,-7.902740536857623,0.7698050116628506,-1.4527690908729625,-0.7685849287889555,0.18257178885624858,-2.7412604792228823,-2.3750175755458187,1.775697435459299,0.522364539982759
2020-06-03,-8.663705555681307,-0.4312315757761974,-1.655719296439166,-0.01254367312053506,-1.3012134086479974,-2.2546767832731778,-0.634700338242201,0.4970922086999846,-0.24937386592236793
2020-06-04,-8.25355362029513,-0.1286159011366127,-0.3429623397814947,-1.3862964749309958,-0.722377053383171,-1.316326717362986,-1.3167992278032001,0.9854334587020614,-1.1106455661515768
